Date,BIZD,BKLN,BWX,EEM,EFA,EMB,GLD,HYG,IWD,IWF,IWN,IWO,LQD,SCZ,SHY,TIP,TLT,USO
2005-02-16,,,,15.371917724609375,29.219371795654297,,42.52000045776367,,41.73555374145508,38.313777923583984,42.105648040771484,56.52010726928711,48.33060073852539,,54.6656494140625,55.5376091003418,46.843955993652344,
2005-02-17,,,,15.34640121459961,29.2794132232666,,42.72999954223633,,41.47544860839844,38.05223846435547,41.73571014404297,55.790870666503906,48.22319030761719,,54.69260787963867,55.46971893310547,46.549476623535156,
2005-02-18,,,,15.535221099853516,29.42499351501465,,42.75,,41.47544860839844,38.10771942138672,41.591712951660156,55.679359436035156,48.141536712646484,,54.618534088134766,55.41220474243164,46.13312530517578,
2005-02-22,,,,15.478355407714844,29.35584831237793,,43.56999969482422,,40.775604248046875,37.49741744995117,40.8052864074707,54.64984130859375,48.09849548339844,,54.63871765136719,55.255306243896484,45.930049896240234,
2005-02-23,,,,15.549802780151367,29.370403289794922,,43.41999816894531,,41.196754455566406,37.64800262451172,40.99359893798828,54.91578674316406,48.167266845703125,,54.63202667236328,55.375579833984375,46.082359313964844,
2005-02-24,,,,15.791114807128906,29.4158935546875,,43.33000183105469,,41.487815856933594,37.980899810791016,41.383480072021484,55.50776672363281,48.07275390625,,54.618534088134766,55.255306243896484,45.98082733154297,
2005-02-25,,,,16.08200454711914,29.75800132751465,,43.5,,41.933738708496094,38.23453140258789,42.16768264770508,56.38285827636719,48.158721923828125,,54.591575622558594,55.22918701171875,46.20423889160156,
2005-02-28,,,,16.055034637451172,29.688859939575195,,43.529998779296875,,41.76651382446289,38.083946228027344,41.935096740722656,56.013938903808594,47.88793182373047,,54.55797576904297,54.94166564941406,45.7066535949707,
2005-03-01,,,,16.10023307800293,29.85263442993164,,43.220001220703125,,41.85322570800781,38.33757019042969,42.34492111206055,56.331363677978516,47.878849029541016,,54.54643249511719,54.967803955078125,45.69239807128906,
2005-03-02,,,,15.83486270904541,29.62879753112793,,43.25,,41.92136001586914,38.313777923583984,42.163246154785156,56.29704666137695,47.896087646484375,,54.580177307128906,55.03056716918945,45.631256103515625,
2005-03-03,,,,15.878599166870117,29.64335823059082,,42.970001220703125,,41.95230484008789,38.258296966552734,42.31168746948242,56.262718200683594,47.89179992675781,,54.60042953491211,55.10897445678711,45.60581970214844,
2005-03-04,,,,16.068157196044922,30.161983489990234,,43.380001068115234,,42.51588439941406,38.54362106323242,42.90315628051758,56.73458480834961,48.0471305847168,,54.60042953491211,55.33375549316406,46.09986114501953,
2005-03-07,,,,16.173866271972656,30.034603118896484,,43.470001220703125,,42.50349044799805,38.69422912597656,42.83669662475586,56.62306213378906,48.18517303466797,,54.580177307128906,55.490604400634766,46.283203125,
2005-03-08,,,,16.050657272338867,30.116491317749023,,44.029998779296875,,42.3548583984375,38.4643669128418,42.400306701660156,56.09115219116211,47.969478607177734,,54.580177307128906,55.344207763671875,45.84519577026367,
2005-03-09,,,,15.958797454833984,29.980010986328125,,44.02000045776367,,41.816062927246094,38.242462158203125,41.96830749511719,55.55066680908203,47.51211166381836,,54.5599479675293,54.97303009033203,45.096458435058594,
2005-03-10,,,,15.805693626403809,30.078279495239258,,44.20000076293945,,41.840843200683594,38.21868133544922,41.78001403808594,55.16460418701172,47.57686233520508,,54.51948165893555,54.863277435302734,45.371490478515625,
2005-03-11,,,,15.716753959655762,30.070999145507812,,44.43000030517578,,41.67362976074219,37.94918441772461,41.7202033996582,55.05305862426758,47.494850158691406,,54.50596618652344,54.62800216674805,45.04042053222656,
